Fiscal Year,Library,County,Principal Public?,AENGLC Rank,Population of Service Area,Total Library Visits,Library Visits Per Capita Served,Total Registered Borrowers,Percent of Residents with Library Cards,Reference Questions,Reference Questions Per Capita Served,Total Circulation,Circulation Per Capita Served,Total Programs (Synchronous + Prerecorded),Total Program Attendance & Views,Total Program Attendance & Views Per Capita Served,Total Collection,Collection Per Capita Served,Total Operating Income,Operating Income Per Capita,Town Tax Appropriation for Library,Tax Appropriation Per Capita Served,Library Materials Expenditures,Wages & Salaries Expenditures,Operating Expenditures,Operating Expenditures Per Capita
2002,North Canaan - Douglas,Litchfield,P,122.0,3221.0,11554.0,3.6,3000.0,0.93,800.0,0.2,17826.0,5.5,60.0,745.0,0.2,22354.0,6.9,63341.0,19.67,48000.0,14.9,6431.0,39854.0,58898.0,18.3
2002,North Haven,New Haven,P,40.0,23573.0,25216.0,1.1,19551.0,0.83,3191.0,0.1,129969.0,5.5,27.0,492.0,0.0,101657.0,4.3,730333.0,30.98,703111.0,29.83,92137.0,483349.0,642950.0,27.3
2002,North Stonington-Wheeler,New London,P,94.0,5048.0,76435.0,15.1,4356.0,0.86,5766.0,1.1,65767.0,13.0,70.0,1075.0,0.2,45114.0,8.9,90312.0,17.89,20000.0,3.96,13000.0,48000.0,79465.0,15.7
2002,Norwalk,Fairfield,P,41.0,82617.0,428000.0,5.2,29462.0,0.36,49783.0,0.6,405169.0,4.9,349.0,9812.0,0.1,277318.0,3.4,2943199.0,35.62,2974210.0,36.0,587928.0,2073320.0,3003463.0,36.4
2002,"Norwalk, East",Fairfield,N,41.0,13063.5,7800.0,0.1,815.0,0.01,450.0,0.0,17368.0,0.2,15.0,115.0,0.0,22475.0,0.3,160688.0,1.94,149200.0,1.81,20000.0,47333.0,112984.0,1.4
2002,Norwich - Otis,New London,P,155.0,36268.0,152170.0,4.2,19366.0,0.53,25536.0,0.7,210002.0,5.8,144.0,3568.0,0.1,107290.0,3.0,1029958.0,28.4,826509.0,22.79,88717.0,610828.0,836704.0,23.1
2002,Old Lyme - Phoebe,New London,P,19.0,7480.0,32500.0,4.3,7074.0,0.95,4524.0,0.6,75100.0,10.0,207.0,2886.0,0.4,41492.0,5.5,490604.0,65.59,154000.0,20.59,68041.0,283508.0,443560.0,59.3
2002,Old Saybrook - Acton,Middlesex,P,26.0,10517.0,120758.0,11.5,8740.0,0.83,2121.0,0.2,169674.0,16.1,183.0,3270.0,0.3,62394.0,5.9,445652.0,42.37,443274.0,42.15,78064.0,258931.0,353951.0,33.7
2002,Orange - Case,New Haven,P,29.0,13472.0,52071.0,3.9,12369.0,0.92,9730.0,0.7,165177.0,12.3,181.0,3454.0,0.3,95088.0,7.1,504457.0,37.44,478270.0,35.5,71956.0,270089.0,416044.0,30.9
2002,Oxford,New Haven,P,81.0,10173.0,10400.0,1.0,2225.0,0.22,12150.0,1.2,42856.0,4.2,176.0,1130.0,0.1,30736.0,3.0,659916.0,64.87,157841.0,15.52,18000.0,118141.0,174541.0,17.2
2002,Plainfield - Aldrich,Windham,P,161.0,14705.0,12203.0,0.8,2333.0,0.16,4098.0,0.3,16960.0,1.2,18.0,324.0,0.0,29262.0,2.0,62752.0,4.27,45320.0,3.08,13081.0,26769.0,50465.0,3.4
2002,Plainville,Hartford,P,120.0,17335.0,81003.0,4.7,6200.0,0.36,6184.0,0.4,148237.0,8.6,386.0,14539.0,0.8,97155.0,5.6,511610.0,29.51,457377.0,26.38,98478.0,317987.0,504456.0,29.1
2002,Plymouth - Terryville,Litchfield,P,143.0,11717.0,55280.0,4.6,4286.0,0.37,5803.0,0.5,64258.0,5.5,304.0,4116.0,0.4,56835.0,4.9,344095.0,29.37,335011.0,28.59,54035.0,196216.0,306254.0,26.1
2002,Pomfret,Windham,P,102.0,3836.0,6032.0,1.6,2109.0,0.55,275.0,0.1,13234.0,3.4,32.0,239.0,0.1,26345.0,6.9,45494.0,11.86,38695.0,10.09,9830.0,21508.0,36846.0,9.6
2002,Portland,Middlesex,P,101.0,9293.0,109768.0,11.8,4431.0,0.48,3932.0,0.4,180799.0,19.5,189.0,3923.0,0.4,72433.0,7.8,550882.0,59.28,577628.0,62.16,68538.0,374883.0,562732.0,60.6
2002,Preston,New London,P,132.0,4744.0,13098.0,2.8,1500.0,0.32,1250.0,0.3,25940.0,5.5,10.0,420.0,0.1,24964.0,5.3,122894.0,25.91,117229.0,24.71,15803.0,70925.0,98276.0,20.7
2002,Prospect,New Haven,P,106.0,9036.0,30000.0,3.3,6900.0,0.76,7500.0,0.8,73745.0,8.2,108.0,1720.0,0.2,41949.0,4.6,237788.0,26.32,223733.0,24.76,37000.0,125823.0,200531.0,22.2
2002,Putnam,Windham,P,152.0,9159.0,24371.0,2.7,6507.0,0.71,6814.0,0.7,25176.0,2.7,138.0,2360.0,0.3,37495.0,4.1,302604.0,33.04,312429.0,34.11,31528.0,167746.0,238942.0,26.1
2002,Redding - Mark Twain,Fairfield,P,7.0,8436.0,54341.0,6.4,4745.0,0.56,2459.0,0.3,77994.0,9.2,227.0,3320.0,0.4,37521.0,4.4,442077.0,52.4,224048.0,26.56,57386.0,215465.0,324686.0,38.5
2002,Ridgefield,Fairfield,P,8.0,24232.0,367405.0,15.2,16920.0,0.7,17838.0,0.7,392367.0,16.2,652.0,17372.0,0.7,121239.0,5.0,1512379.0,62.41,1222780.0,50.46,206307.0,781023.0,1265335.0,52.2
2002,Rocky Hill-Cora Belden,Hartford,P,73.0,17683.0,204770.0,11.6,7965.0,0.45,19944.0,1.1,259179.0,14.7,272.0,7570.0,0.4,80155.0,4.5,748593.0,42.33,724735.0,40.98,119289.0,569687.0,762192.0,43.1
2002,Roxbury - Minor,Litchfield,P,12.0,2200.0,20263.0,9.2,951.0,0.43,3521.0,1.6,20929.0,9.5,123.0,4319.0,2.0,34674.0,15.8,171438.0,77.93,88500.0,40.23,20804.0,81880.0,135963.0,61.8
2002,Salem,New London,P,103.0,3880.0,18200.0,4.7,3505.0,0.9,1456.0,0.4,35497.0,9.1,22.0,200.0,0.1,20230.0,5.2,18768.0,4.84,15630.0,4.03,11729.0,273187.0,21529.0,5.5
2002,Salisbury - Scoville,Litchfield,P,13.0,3769.0,49500.0,13.1,2100.0,0.56,3800.0,1.0,58163.0,15.4,72.0,619.0,0.2,31119.0,8.3,364454.0,96.7,77000.0,20.43,32557.0,177611.0,316527.0,84.0
2002,Scotland,Windham,P,136.0,1601.0,1720.0,1.1,732.0,0.46,123.0,0.1,3307.0,2.1,4.0,24.0,0.0,9450.0,5.9,12993.0,8.12,10933.0,6.83,3374.0,8444.0,12691.0,7.9
2002,Seymour,New Haven,P,119.0,15498.0,59998.0,3.9,9828.0,0.63,6031.0,0.4,76329.0,4.9,119.0,2567.0,0.2,53481.0,3.5,417265.0,26.92,325793.0,21.02,43814.0,248763.0,326522.0,21.1
2002,Sharon - Hotchkiss,Litchfield,P,21.0,2914.0,11000.0,3.8,2487.0,0.85,630.0,0.2,22594.0,7.8,64.0,375.0,0.1,23848.0,8.2,52505.0,18.02,15000.0,5.15,50191.0,61107.0,72954.0,25.0
2002,Shelton - Plumb,Fairfield,P,60.0,37456.0,171245.0,4.6,15596.0,0.42,26014.0,0.7,257561.0,6.9,235.0,4641.0,0.1,146456.0,3.9,976320.0,26.07,837753.0,22.37,173636.0,557354.0,852365.0,22.8
2002,Sherman,Fairfield,P,16.0,3832.0,43270.0,11.3,2269.0,0.59,1362.0,0.4,56195.0,14.7,210.0,3763.0,1.0,24981.0,6.5,154712.0,40.37,89034.0,23.23,25019.0,75379.0,133726.0,34.9
2002,Simsbury,Hartford,P,34.0,23740.0,290564.0,12.2,13312.0,0.56,46860.0,2.0,468405.0,19.7,742.0,24215.0,1.0,144877.0,6.1,1064749.0,44.85,1046849.0,44.1,172091.0,730375.0,1005776.0,42.4
2002,Somers,Tolland,P,114.0,10502.0,62025.0,5.9,4008.0,0.38,6300.0,0.6,87861.0,8.4,128.0,2510.0,0.2,47375.0,4.5,315687.0,30.06,303207.0,28.87,44887.0,189760.0,277005.0,26.4
2002,South Windsor,Hartford,P,66.0,24773.0,171485.0,6.9,10810.0,0.44,13527.0,0.5,228808.0,9.2,267.0,5832.0,0.2,114100.0,4.6,1019226.0,41.14,999057.0,40.33,126149.0,529295.0,757900.0,30.6
2002,"South Windsor, Wood",Hartford,N,84.0,13063.5,6000.0,0.2,594.0,0.02,72.0,0.0,79387.0,7.1,262.0,5044.5,0.4,56998.0,4.7,7500.0,0.3,7500.0,0.3,50191.0,273187.0,451792.5,36.7
2002,Southbury,New Haven,P,35.0,18471.0,173784.0,9.4,8787.0,0.48,22048.0,1.2,214490.0,11.6,365.0,8974.0,0.5,87924.0,4.8,533692.0,28.89,497662.0,26.94,118777.0,316307.0,487873.0,26.4
2002,Southington,Hartford,P,92.0,40227.0,374400.0,9.3,18403.0,0.46,73762.0,1.8,253532.0,6.3,274.0,6956.0,0.2,140681.0,3.5,1203018.0,29.91,1013298.0,25.19,103120.0,629891.0,837511.0,20.8
2002,Sprague,New London,P,149.0,2799.0,3614.0,1.3,658.0,0.24,20.0,0.0,5811.0,2.1,6.0,25.0,0.0,20158.0,7.2,56018.0,20.01,41750.0,14.92,2500.0,37450.0,42025.0,15.0
2002,Stafford,Tolland,P,147.0,11419.0,36000.0,3.2,3818.0,0.33,1164.0,0.1,55193.0,4.8,157.0,2451.0,0.2,34329.0,3.0,712818.0,62.42,250975.0,21.98,38593.0,127203.0,187105.0,16.4
2002,Stamford - Ferguson,Fairfield,P,27.0,117267.0,757441.0,6.5,72977.0,0.62,206363.0,1.8,1053158.0,9.0,1424.0,44188.0,0.4,435106.0,3.7,6711999.0,57.24,6755124.0,57.6,857705.0,4292381.0,5902242.0,50.3
2002,Sterling,Windham,P,153.0,3224.0,7352.0,2.3,2027.0,0.63,2503.0,0.8,32008.0,9.9,20.0,200.0,0.1,18553.0,5.8,57670.0,17.89,55616.0,17.25,11097.0,29989.0,50150.0,15.6
2002,Stonington,New London,P,47.0,17767.0,27700.0,1.6,5427.0,0.31,772.0,0.0,56052.0,3.2,492.0,8814.0,0.5,25513.0,1.4,217819.0,12.26,72549.0,4.08,38695.0,113372.0,208196.0,11.7
2002,Stratford,Fairfield,P,96.0,49326.0,253462.0,5.1,32603.0,0.66,49146.0,1.0,386443.0,7.8,2464.0,38578.0,0.8,162298.0,3.3,2294747.0,46.52,2154134.0,43.67,209634.0,1392194.0,1825733.0,37.0
2002,Suffield - Kent,Hartford,P,62.0,13990.0,132493.0,9.5,9377.0,0.67,8425.0,0.6,191726.0,13.7,228.0,5329.0,0.4,87235.0,6.2,324141.0,23.17,314475.0,22.48,60311.0,236517.0,355806.0,25.4
2002,Thomaston,Litchfield,P,121.0,7538.0,65000.0,8.6,3801.0,0.5,5000.0,0.7,91752.0,12.2,135.0,2866.0,0.4,53274.0,7.1,324258.0,43.02,300000.0,39.8,50885.0,192935.0,302408.0,40.1
2002,Thompson,Windham,P,154.0,8958.0,48256.0,5.4,6930.0,0.77,7328.0,0.8,75100.0,8.4,240.0,5866.0,0.7,43378.0,4.8,281719.0,31.45,275915.0,30.8,6500.0,181060.0,229115.0,25.6
2002,Tolland,Tolland,P,97.0,13788.0,89203.0,6.5,9261.0,0.67,23775.0,1.7,139966.0,10.2,187.0,3542.0,0.3,56795.0,4.1,307646.0,22.31,301328.0,21.85,48069.0,218115.0,336615.0,24.4
2002,Torrington,Litchfield,P,140.0,35434.0,41132.0,1.2,9082.0,0.26,5810.0,,111121.0,3.1,88.0,1281.0,0.0,51012.0,1.4,481467.0,13.59,10000.0,0.28,63741.0,231074.0,388581.0,11.0
2002,Trumbull,Fairfield,P,37.0,34547.0,247674.0,7.2,25538.0,0.74,29615.0,0.9,357884.0,10.4,445.0,6922.0,0.2,165836.0,4.8,1191710.0,34.5,1099438.0,31.82,200961.0,745944.0,1030204.0,29.8
2002,Union,Tolland,P,108.0,713.0,3588.0,5.0,250.0,0.35,5810.0,,5807.0,8.1,262.0,5044.5,0.4,12955.0,18.2,28170.0,39.51,26505.0,37.17,9590.0,11269.0,25364.0,35.6
2002,Vernon - Rockville,Tolland,P,138.0,27861.0,97368.0,3.5,9435.0,0.34,4346.0,0.2,149316.0,5.4,260.0,5581.0,0.2,58183.0,2.1,792006.0,28.43,143000.0,5.13,76899.0,380386.0,600956.0,21.6
2002,Voluntown,New London,P,142.0,2436.0,9046.0,3.7,887.0,0.36,450.0,0.2,14782.0,6.1,94.0,757.0,0.3,12701.0,5.2,36233.0,14.87,31450.0,12.91,5865.0,18860.0,30417.0,12.5
2002,Wallingford,New Haven,P,86.0,43100.0,252000.0,5.8,32828.0,0.76,63000.0,1.5,508486.0,11.8,436.0,19336.0,0.4,207049.0,4.8,1947660.0,45.19,1820929.0,42.25,236610.0,1082737.0,1522607.0,35.3
2002,Warren,Litchfield,P,23.0,1291.0,3618.0,2.8,709.0,0.55,135.0,0.1,4511.0,3.5,5.0,95.0,0.1,11074.0,8.6,30157.0,23.36,15800.0,12.24,5513.0,13957.0,24900.0,19.3
2002,Washington - Gunn,Litchfield,P,17.0,3645.0,27664.0,7.6,2909.0,0.8,9100.0,2.5,57246.0,15.7,279.0,4319.0,1.2,41779.0,11.5,171367.0,47.01,94000.0,25.79,25514.0,161510.0,273014.0,74.9
2002,Waterbury - Silas Bron.,New Haven,P,162.0,109019.0,215588.0,2.0,45766.0,0.42,113167.0,1.0,237988.0,2.2,232.0,13027.0,0.1,260316.0,2.4,2312785.0,21.21,1535321.0,14.08,134278.0,1368633.0,2043046.0,18.7
2002,Waterford,New London,P,11.0,19139.0,161463.0,8.4,17144.0,0.9,21860.0,1.1,211501.0,11.1,362.0,6459.0,0.3,108338.0,5.7,1058360.0,55.3,1123646.0,58.71,121475.0,710048.0,887540.0,46.4
2002,Watertown,Litchfield,P,112.0,21915.0,81393.0,3.7,14698.0,0.67,42682.0,1.9,138667.0,6.3,50.0,2585.0,0.1,70014.0,3.2,647349.0,29.54,650000.0,29.66,79995.0,321530.0,518977.0,23.7
2002,West Hartford,Hartford,P,50.0,61578.0,512795.0,8.3,28276.0,0.46,153340.0,2.5,932507.0,15.1,997.0,30101.0,0.5,298378.0,4.8,3109908.0,50.5,3061592.0,49.72,412072.0,2018470.0,2650875.0,43.0
2002,West Haven,New Haven,P,157.0,52212.0,55280.0,4.6,32702.0,0.63,13182.0,0.3,174609.0,3.3,238.0,2625.0,0.1,14567.0,0.3,1766483.0,33.83,1230065.0,23.56,187870.0,667445.0,977526.0,18.7
2002,Westbrook,Middlesex,P,32.0,6390.0,39000.0,6.1,3112.0,0.49,5402.0,0.8,57558.0,9.0,163.0,1726.0,0.3,41272.0,6.5,270325.0,42.3,245497.0,38.42,43658.0,153488.0,241078.0,37.7
2002,Weston,Fairfield,P,5.0,10199.0,45500.0,4.5,10011.0,0.98,5810.0,,56916.0,5.6,234.0,3005.0,0.3,52840.0,5.2,328023.0,32.16,313743.0,30.76,45550.0,181648.0,270684.0,26.5
2002,Westport,Fairfield,P,4.0,26514.0,534708.0,20.2,14575.0,0.55,130883.0,4.9,779964.0,29.4,735.0,26434.0,1.0,217372.0,8.2,3357278.0,126.62,2908146.0,109.68,385394.0,1896095.0,2853339.0,107.6
2002,Wethersfield,Hartford,P,71.0,26262.0,55280.0,4.6,10837.0,0.41,14279.0,0.5,249957.0,9.5,601.0,14945.0,0.6,113864.0,4.3,1004230.0,38.24,1028736.0,39.17,88538.0,588297.0,774768.0,29.5
2002,Willington,Tolland,P,131.0,6071.0,19200.0,3.2,3000.0,0.49,5100.0,0.8,17721.0,2.9,14.0,1087.0,0.2,19335.0,3.2,76344.0,12.58,70217.0,11.57,19477.0,42423.0,74098.0,12.2
2002,Wilton,Fairfield,P,6.0,17999.0,226414.0,12.6,17250.0,0.96,31614.0,1.8,299393.0,16.6,410.0,10013.0,0.6,122316.0,6.8,1813576.0,100.76,1325541.0,73.65,222101.0,890658.0,1370456.0,76.1
2002,Winchester - Beardsley,Litchfield,P,141.0,11140.0,7280.0,0.7,10996.0,0.99,1543.0,0.1,94034.0,8.4,207.0,1734.0,0.2,51635.0,4.6,268419.0,24.1,196980.0,17.68,31973.0,109245.0,169841.0,15.2
2002,Windham - Guilford Sm,Windham,N,84.0,13063.5,5900.0,0.3,905.0,0.04,275.0,0.0,8734.0,0.4,61.0,1220.0,0.1,8532.0,0.4,55263.0,2.4,4000.0,0.17,4210.0,25000.0,46950.0,2.1
2002,Windham - Willimantic,Windham,P,165.0,23010.0,150000.0,6.5,11914.0,0.52,2500.0,0.1,79491.0,3.5,117.0,1492.0,0.1,60706.0,2.6,491975.0,21.38,488160.0,21.22,54871.0,329740.0,456489.0,19.8
2002,Windham Free,Windham,N,84.0,13063.5,17000.0,0.7,609.0,0.03,121.0,0.0,10017.0,0.4,29.0,311.0,0.0,8869.0,0.4,30754.0,1.33,26000.0,1.13,4549.0,21917.0,37506.0,1.6
2002,Windsor,Hartford,P,80.0,27731.0,293481.0,10.6,12705.0,0.46,26368.0,1.0,296607.0,10.7,718.0,13090.0,0.5,124583.0,4.5,1152424.0,41.56,1088450.0,39.25,127780.0,669759.0,911226.0,32.9
2002,Windsor Locks,Hartford,P,75.0,11919.0,45000.0,3.8,4424.0,0.37,250.0,0.0,64409.0,5.4,84.0,870.0,0.1,58698.0,4.9,340209.0,28.54,328000.0,27.52,50191.0,167682.0,243077.0,20.4
2002,Wolcott,New Haven,P,117.0,15703.0,50000.0,3.2,5722.0,0.36,5400.0,0.3,117274.0,7.5,308.0,3300.0,0.2,56269.0,3.6,302908.0,19.29,321431.0,20.47,31641.0,189632.0,264304.0,16.8
2002,Woodbridge,New Haven,P,15.0,9060.0,55280.0,4.6,8990.0,0.99,8099.0,0.9,156671.0,17.3,406.0,6926.0,0.8,73392.0,8.1,643413.0,71.02,601765.0,66.42,49178.0,402543.0,503353.0,55.6
2002,Woodbury,Litchfield,P,46.0,9348.0,55280.0,4.6,5500.0,0.59,5810.0,,79387.0,7.1,262.0,5044.5,0.4,71411.0,7.6,468369.0,50.1,462009.0,49.42,65012.0,295697.0,429925.0,46.0
2002,Woodstock - Bracken,Windham,P,100.0,7304.0,3500.0,0.5,2850.0,0.39,2000.0,0.3,16200.0,2.2,50.0,1000.0,0.1,18550.0,2.5,13817.0,1.89,11162.0,1.53,6000.0,5000.0,11550.0,1.6
2002,"Woodstock, East",Windham,N,84.0,13063.5,2500.0,0.3,190.0,0.03,40.0,0.0,7113.0,1.0,1.0,15.0,0.0,9220.0,1.3,13817.0,1.89,11163.0,1.53,4319.0,4679.0,11552.0,1.6
2002,"Woodstock, North",Windham,N,84.0,13063.5,3465.0,0.5,177.0,0.02,256.0,0.0,6155.0,0.8,262.0,5044.5,0.4,9929.0,1.4,11428.0,1.56,11163.0,1.53,3038.0,5677.0,9695.0,1.3
2002,"Woodstock, West",Windham,N,84.0,13063.5,2200.0,0.3,750.0,0.1,5810.0,,6785.0,0.9,262.0,5044.5,0.4,15000.0,2.1,460418.0,37.02,369539.0,31.73,50191.0,273187.0,451792.5,36.7
2003,Andover,Tolland,P,110.0,3115.0,8700.0,2.8,1993.0,0.64,477.0,0.2,21676.0,7.0,58.0,602.0,0.2,17165.0,5.5,91643.0,29.42,81079.0,26.03,10200.0,52854.0,86129.0,27.6
2003,Ansonia,New Haven,P,159.0,18739.0,66000.0,3.5,15513.0,0.83,17300.0,0.9,100017.0,5.3,384.0,6980.0,0.4,91269.0,4.9,525288.0,28.03,462766.0,24.7,97864.0,306157.0,510350.0,27.2
2003,Ashford-Babcock,Windham,P,135.0,4223.0,12144.0,2.9,2170.0,0.51,525.0,0.1,25403.0,6.0,180.0,1717.0,0.4,22661.0,5.4,139988.0,33.15,133000.0,31.49,15300.0,94354.0,138908.0,32.9
2003,Avon,Hartford,P,17.0,16346.0,220229.0,13.5,8823.0,0.54,42454.0,2.6,304010.0,18.6,494.0,9927.0,0.6,88421.0,5.4,1203388.0,73.62,1075047.0,65.77,86956.0,614352.0,1103113.0,67.5
2003,Beacon Falls,New Haven,P,117.0,5475.0,9932.0,1.8,1525.0,0.28,1550.0,0.3,13090.0,2.4,158.0,2670.0,0.5,9340.0,1.7,85947.0,15.7,67929.0,12.41,7172.0,48760.0,83417.0,15.2
2003,Berlin-Peck,Hartford,P,61.0,19116.0,102300.0,5.4,7509.0,0.39,13825.0,0.7,231112.0,12.1,465.0,9321.0,0.5,104275.0,5.5,758729.0,39.69,777752.0,40.69,116437.0,433745.0,773653.0,40.5
2003,Bethany - Clark,New Haven,P,42.0,5202.0,17000.0,3.3,2842.0,0.55,600.0,0.1,45527.0,8.8,53.0,642.0,0.1,39444.0,7.6,83057.0,15.97,72764.0,13.99,16914.0,45578.0,85340.0,16.4
2003,Bethel,Fairfield,P,76.0,18449.0,127202.0,6.9,12080.0,0.65,13689.0,0.7,101312.0,5.5,162.0,4410.0,0.2,96399.0,5.2,647222.0,35.08,639491.0,34.66,92871.0,437235.0,651249.0,35.3
2003,Bethlehem,Litchfield,P,65.0,3540.0,15911.0,4.5,2742.0,0.77,2857.0,0.8,26399.0,7.5,95.0,802.0,0.2,25916.0,7.3,97499.0,27.54,80000.0,22.6,5085.0,61706.0,83348.0,23.5
2003,Bloomfield - Prosser,Hartford,P,58.0,19794.0,55280.0,4.6,7725.0,0.39,14683.0,0.7,292883.0,14.8,534.0,11788.0,0.6,118877.0,6.0,1246185.0,62.96,1202693.0,60.76,139700.0,820080.0,1248083.0,63.1
2003,Bolton - Bentley,Tolland,P,87.0,5154.0,55280.0,4.6,2594.0,0.5,2278.0,0.4,61417.0,11.9,53.0,802.0,0.2,45780.0,8.9,192597.0,37.37,188562.0,36.59,33175.0,125910.0,188562.0,36.6
2003,Branford - Blackstone,New Haven,P,50.0,28951.0,69910.0,2.4,24795.0,0.86,65461.0,2.3,159145.0,5.5,476.0,25928.0,0.9,84427.0,2.9,910657.0,31.46,751900.0,25.97,136483.0,507538.0,966951.0,33.4
2003,Branford - Willoughby,New Haven,N,50.0,13063.5,8000.0,0.3,5200.0,0.2,1100.0,,29349.0,1.0,273.0,8800.0,0.3,20596.0,0.7,182746.0,5.67,168905.0,5.64,22000.0,108425.0,163905.0,5.7
2003,Bridgeport,Fairfield,P,166.0,140104.0,448652.0,3.2,71597.0,0.51,197572.0,1.4,524071.0,3.7,870.0,16041.0,0.1,506659.0,3.6,4094443.0,29.22,3704295.0,26.44,249265.0,2951612.0,4058331.0,29.0
2003,Bridgewater - Burnham,Litchfield,P,20.0,1867.0,18545.0,9.9,940.0,0.5,940.0,0.5,25619.0,13.7,163.0,6935.0,3.7,31017.0,16.6,90564.0,48.51,57061.0,30.56,14169.0,57833.0,90090.0,48.3
2003,Bristol,Hartford,P,139.0,60541.0,295800.0,4.9,17558.0,0.29,37232.0,0.6,386865.0,6.4,888.0,24492.0,0.4,166556.0,2.8,1656563.0,27.36,1442865.0,23.83,238217.0,1041353.0,1469743.0,24.3
2003,Brookfield,Fairfield,P,36.0,15923.0,99000.0,6.2,6222.0,0.39,44500.0,2.8,144995.0,9.1,405.0,8395.0,0.5,58770.0,3.7,489504.0,30.74,448951.0,28.2,73981.0,300398.0,470787.0,29.6
2003,Brooklyn,Windham,P,151.0,7361.0,10920.0,1.5,2545.0,0.35,1300.0,0.2,24551.0,3.3,7.0,175.0,0.0,22325.0,3.0,85101.0,11.56,79437.0,10.79,5914.0,45515.0,70865.0,9.6
2003,Burlington,Hartford,P,74.0,8640.0,32780.0,3.8,3193.0,0.37,786.0,0.1,55417.0,6.4,187.0,4136.0,0.5,40605.0,4.7,188485.0,21.82,182138.0,21.08,14043.0,119983.0,187337.0,21.7
2003,Canaan - David Hunt,Litchfield,P,48.0,1095.0,18044.0,16.5,761.0,0.69,1351.0,1.2,16126.0,14.7,128.0,3133.0,2.9,28236.0,25.8,101097.0,92.33,30000.0,27.4,7216.0,53181.0,91169.0,83.3
2003,Canterbury,Windham,P,149.0,4825.0,15766.0,3.3,2426.0,0.5,3600.0,0.7,25858.0,5.4,5.0,157.0,0.0,13780.0,2.9,68585.0,14.21,55775.0,11.56,12378.0,41001.0,66104.0,13.7
2003,Canton,Hartford,P,57.0,9061.0,117624.0,13.0,4165.0,0.46,16848.0,1.9,146907.0,16.2,278.0,5618.0,0.6,55387.0,6.1,368067.0,40.62,350169.0,38.65,48631.0,265367.0,353341.0,39.0
2003,Chaplin,Windham,P,136.0,2331.0,6900.0,3.0,918.0,0.39,90.0,0.0,8721.0,3.7,8.0,190.0,0.1,12847.0,5.5,49240.0,21.12,52389.0,22.47,11650.0,23891.0,44316.0,19.0
2003,Cheshire,New Haven,P,56.0,29096.0,101000.0,3.5,21583.0,0.74,28758.0,1.0,356423.0,12.2,243.0,7139.0,0.2,117706.0,4.0,1163368.0,39.98,1108504.0,38.1,144381.0,895891.0,1163368.0,40.0
2003,Chester,Middlesex,P,62.0,3811.0,23600.0,6.2,2982.0,0.78,843.0,0.2,36438.0,9.6,48.0,900.0,0.2,16627.0,4.4,81430.0,21.37,77117.0,20.24,18241.0,60190.0,81294.0,21.3
2003,Clinton - Henry C. Hull,Middlesex,P,90.0,13406.0,138000.0,10.3,6890.0,0.51,34650.0,2.6,392811.0,29.3,303.0,7366.0,0.5,66999.0,5.0,602214.0,44.92,445000.0,33.19,105040.0,319275.0,611739.0,45.6
2003,Colchester - Cragin,New London,P,126.0,14998.0,98400.0,6.6,10000.0,0.67,1230.0,0.1,116461.0,7.8,313.0,5338.0,0.4,51238.0,3.4,505765.0,33.72,485443.0,32.37,37000.0,296553.0,522464.0,34.8
2003,Columbia - S.B. Little,Tolland,P,81.0,5150.0,14000.0,2.7,2869.0,0.56,17000.0,3.3,59288.0,11.5,77.0,1338.0,0.3,32483.0,6.3,212581.0,41.28,182736.0,35.48,54857.0,100417.0,212054.0,41.2
2003,Cornwall,Litchfield,P,13.0,1454.0,8150.0,5.6,839.0,0.58,5810.0,,14466.0,9.9,121.0,2303.0,1.6,19240.0,13.2,112321.0,77.25,17000.0,11.69,7148.0,34893.0,111852.0,76.9
2003,"Cornwall, West",Litchfield,N,84.0,13063.5,55280.0,4.6,30.0,0.0,5810.0,,780.0,0.5,262.0,5044.5,0.4,56998.0,4.7,460418.0,37.02,369539.0,31.73,50191.0,273187.0,451792.5,36.7
2003,Coventry - Booth Dim,Tolland,P,129.0,11938.0,50000.0,4.2,5240.0,0.44,3112.0,0.3,93774.0,7.9,172.0,3438.0,0.3,51762.0,4.3,253588.0,21.24,237338.0,19.88,30662.0,139901.0,240735.0,20.2
2003,Cromwell,Middlesex,P,92.0,13370.0,70000.0,5.2,5597.0,0.42,5073.0,0.4,95323.0,7.1,147.0,3347.0,0.3,53862.0,4.0,424958.0,31.78,418626.0,31.31,65776.0,286593.0,424075.0,31.7
2003,Danbury,Fairfield,P,80.0,76917.0,567414.0,7.4,23878.0,0.31,60369.0,0.8,566498.0,7.4,333.0,8002.0,0.1,121970.0,1.6,2079725.0,27.04,1930192.0,25.09,243407.0,1460764.0,2071551.0,26.9
2003,Darien,Fairfield,P,3.0,19887.0,393953.0,19.8,14785.0,0.74,40879.0,2.1,715850.0,36.0,533.0,14775.0,0.7,180160.0,9.1,2504890.0,125.96,1904723.0,95.78,453874.0,1374169.0,2578530.0,129.7
2003,Deep River,Middlesex,P,91.0,4725.0,36121.0,7.6,4010.0,0.85,2950.0,0.6,38083.0,8.1,141.0,1405.0,0.3,27771.0,5.9,111066.0,23.51,98466.0,20.84,18304.0,65991.0,110487.0,23.4
2003,Derby,New Haven,P,141.0,12520.0,65000.0,5.2,5530.0,0.44,3800.0,0.3,38437.0,3.1,229.0,5783.0,0.5,44207.0,3.5,307948.0,24.6,274000.0,21.88,36061.0,205516.0,300390.0,24.0
